invoice_id,client_id,invoice_amount,invoice_issue_date,invoice_due_date,paid_date,payment_status,delay_days,payment_time,invoice_age,days_until_due,rolling_delay_mean,rolling_delay_std,client_avg_delay,client_max_delay,client_total_invoices,client_avg_invoice_value,client_late_payment_ratio,client_payment_frequency,client_name,industry
INV00442,C030,30600.0,2024-09-30,2024-10-15,2024-10-15,paid,0.0,15.0,528,-513,1.4,4.098780306383838,4.25,60.0,28,143825.0,0.29,23.19,Client_E_30,Education
INV00127,C030,117200.0,2024-10-10,2024-12-09,2024-12-07,paid,-2.0,58.0,518,-458,1.0,4.358898943540672,4.25,60.0,28,143825.0,0.29,23.19,Client_E_30,Education
INV00518,C030,33900.0,2024-11-02,2024-12-17,2024-12-13,paid,-4.0,41.0,495,-450,-0.2,4.816637831516917,4.25,60.0,28,143825.0,0.29,23.19,Client_E_30,Education
INV01160,C030,89700.0,2024-11-16,2024-12-16,2024-12-11,paid,-5.0,25.0,481,-451,-0.6,5.176871642217912,4.25,60.0,28,143825.0,0.29,23.19,Client_E_30,Education
INV00303,C030,57100.0,2024-12-02,2025-01-01,2024-12-28,paid,-4.0,26.0,465,-435,-3.0,1.9999999999999944,4.25,60.0,28,143825.0,0.29,23.19,Client_E_30,Education
INV00919,C030,145900.0,2025-01-04,2025-01-19,2025-01-17,paid,-2.0,13.0,432,-417,-3.4,1.3416407864998654,4.25,60.0,28,143825.0,0.29,23.19,Client_E_30,Education
INV00904,C030,48300.0,2025-01-30,2025-03-31,2025-03-30,paid,-1.0,59.0,406,-346,-3.2,1.6431676725154916,4.25,60.0,28,143825.0,0.29,23.19,Client_E_30,Education
INV00369,C030,99300.0,2025-04-04,2025-05-19,2025-05-14,paid,-5.0,40.0,342,-297,-3.4,1.8165902124584887,4.25,60.0,28,143825.0,0.29,23.19,Client_E_30,Education
INV00196,C030,85500.0,2025-04-06,2025-06-05,2025-06-01,paid,-4.0,56.0,340,-280,-3.2,1.6431676725154916,4.25,60.0,28,143825.0,0.29,23.19,Client_E_30,Education
INV01068,C030,121000.0,2025-04-08,2025-04-23,2025-05-19,overdue,26.0,41.0,338,-323,2.8,13.065221008463652,4.25,60.0,28,143825.0,0.29,23.19,Client_E_30,Education
INV00707,C030,100700.0,2025-05-02,2025-05-17,2025-05-12,paid,-5.0,10.0,314,-299,2.2,13.405222862750175,4.25,60.0,28,143825.0,0.29,23.19,Client_E_30,Education
INV00885,C030,12900.0,2025-05-04,2025-05-19,2025-05-15,paid,-4.0,11.0,312,-297,1.6,13.649175799292792,4.25,60.0,28,143825.0,0.29,23.19,Client_E_30,Education
INV00393,C030,121600.0,2025-05-12,2025-06-11,2025-07-28,overdue,47.0,77.0,304,-274,12.0,23.569047498785352,4.25,60.0,28,143825.0,0.29,23.19,Client_E_30,Education
INV00669,C030,853900.0,2025-07-22,2025-09-20,2025-09-30,overdue,10.0,70.0,233,-173,14.8,21.970434679359442,4.25,60.0,28,143825.0,0.29,23.19,Client_E_30,Education
INV00214,C030,198900.0,2025-08-12,2025-08-27,2025-08-22,paid,-5.0,10.0,212,-197,8.6,22.38972978845435,4.25,60.0,28,143825.0,0.29,23.19,Client_E_30,Education
INV00513,C030,225700.0,2025-09-08,2025-11-07,2025-11-07,paid,0.0,60.0,185,-125,9.6,21.732464195300082,4.25,60.0,28,143825.0,0.29,23.19,Client_E_30,Education
INV00715,C030,129800.0,2025-09-20,2025-10-20,2025-10-17,paid,-3.0,27.0,173,-143,9.8,21.58008341040414,4.25,60.0,28,143825.0,0.29,23.19,Client_E_30,Education
INV00553,C031,51400.0,2024-02-07,2024-04-07,2024-04-06,paid,-1.0,59.0,764,-704,-1.0,0.0,1.65,26.0,23,91021.74,0.22,28.73,Client_F_31,Logistics
INV00079,C031,83700.0,2024-02-15,2024-03-01,2024-02-29,paid,-1.0,14.0,756,-741,-1.0,0.0,1.65,26.0,23,91021.74,0.22,28.73,Client_F_31,Logistics
INV01180,C031,63500.0,2024-02-17,2024-03-03,2024-03-01,paid,-2.0,13.0,754,-739,-1.3333333333333333,0.5773502691896258,1.65,26.0,23,91021.74,0.22,28.73,Client_F_31,Logistics
INV01195,C031,58700.0,2024-02-27,2024-03-28,2024-03-27,paid,-1.0,29.0,744,-714,-1.25,0.5,1.65,26.0,23,91021.74,0.22,28.73,Client_F_31,Logistics
INV01181,C031,45200.0,2024-04-15,2024-05-30,2024-05-28,paid,-2.0,43.0,696,-651,-1.4,0.5477225575051662,1.65,26.0,23,91021.74,0.22,28.73,Client_F_31,Logistics
INV00088,C031,347700.0,2024-06-15,2024-07-15,2024-07-15,paid,0.0,30.0,635,-605,-1.2,0.8366600265340756,1.65,26.0,23,91021.74,0.22,28.73,Client_F_31,Logistics
INV00921,C031,109300.0,2024-06-23,2024-08-07,2024-08-04,paid,-3.0,42.0,627,-582,-1.6,1.1401754250991378,1.65,26.0,23,91021.74,0.22,28.73,Client_F_31,Logistics
INV00118,C031,49000.0,2024-07-18,2024-09-16,2024-09-15,paid,-1.0,59.0,602,-542,-1.4,1.1401754250991378,1.65,26.0,23,91021.74,0.22,28.73,Client_F_31,Logistics
INV00937,C031,15700.0,2024-07-25,2024-08-24,2024-08-22,paid,-2.0,28.0,595,-565,-1.6,1.1401754250991378,1.65,26.0,23,91021.74,0.22,28.73,Client_F_31,Logistics
INV00970,C031,47400.0,2024-08-17,2024-10-01,2024-09-29,paid,-2.0,43.0,572,-527,-1.6,1.1401754250991378,1.65,26.0,23,91021.74,0.22,28.73,Client_F_31,Logistics
INV00265,C031,22100.0,2024-09-13,2024-11-12,2024-11-11,paid,-1.0,59.0,545,-485,-1.8,0.8366600265340753,1.65,26.0,23,91021.74,0.22,28.73,Client_F_31,Logistics
INV00535,C031,22400.0,2024-10-12,2024-11-26,2024-11-24,paid,-2.0,43.0,516,-471,-1.6,0.5477225575051659,1.65,26.0,23,91021.74,0.22,28.73,Client_F_31,Logistics
INV01013,C031,21200.0,2025-02-17,2025-03-04,2025-02-27,paid,-5.0,10.0,388,-373,-2.4,1.51657508881031,1.65,26.0,23,91021.74,0.22,28.73,Client_F_31,Logistics
INV00162,C031,77300.0,2025-03-19,2025-05-03,2025-04-30,paid,-3.0,42.0,358,-313,-2.6,1.51657508881031,1.65,26.0,23,91021.74,0.22,28.73,Client_F_31,Logistics
INV00816,C031,228900.0,2025-06-05,2025-06-20,2025-07-14,overdue,24.0,39.0,280,-265,2.6,12.05404496424333,1.65,26.0,23,91021.74,0.22,28.73,Client_F_31,Logistics
INV00974,C031,17800.0,2025-06-07,2025-07-22,2025-07-18,paid,-4.0,41.0,278,-233,2.0,12.349089035228468,1.65,26.0,23,91021.74,0.22,28.73,Client_F_31,Logistics
INV00424,C031,87700.0,2025-06-20,2025-08-04,2025-08-11,overdue,7.0,52.0,265,-220,3.8,12.275992831539124,1.65,26.0,23,91021.74,0.22,28.73,Client_F_31,Logistics
INV00916,C031,46400.0,2025-07-07,2025-08-21,2025-08-19,paid,-2.0,43.0,248,-203,4.4,11.802542099056454,1.65,26.0,23,91021.74,0.22,28.73,Client_F_31,Logistics
INV00924,C031,89400.0,2025-07-11,2025-09-09,2025-09-17,overdue,8.0,68.0,244,-184,6.6,11.081516141756053,1.65,26.0,23,91021.74,0.22,28.73,Client_F_31,Logistics
INV00075,C031,103200.0,2025-07-20,2025-08-19,2025-08-15,paid,-4.0,26.0,235,-205,1.0,5.999999999999996,1.65,26.0,23,91021.74,0.22,28.73,Client_F_31,Logistics
INV00627,C031,284500.0,2025-07-20,2025-09-18,2025-09-17,paid,-1.0,59.0,235,-175,1.6,5.504543577809149,1.65,26.0,23,91021.74,0.22,28.73,Client_F_31,Logistics
INV00953,C031,23700.0,2025-09-11,2025-09-26,2025-10-22,overdue,26.0,41.0,182,-167,5.4,12.401612798341995,1.65,26.0,23,91021.74,0.22,28.73,Client_F_31,Logistics
INV01062,C031,197300.0,2025-10-31,2025-11-15,2025-11-25,overdue,10.0,25.0,132,-117,7.8,11.755849607748473,1.65,26.0,23,91021.74,0.22,28.73,Client_F_31,Logistics
INV00565,C032,157200.0,2024-01-07,2024-02-21,2024-02-18,paid,-3.0,42.0,795,-750,-3.0,0.0,6.29,42.0,24,54245.83,0.38,28.52,Client_G_32,Finance
INV00059,C032,48100.0,2024-02-21,2024-04-21,2024-04-17,paid,-4.0,56.0,750,-690,-3.5,0.7071067811865476,6.29,42.0,24,54245.83,0.38,28.52,Client_G_32,Finance
INV00657,C032,81000.0,2024-02-24,2024-03-10,2024-03-10,paid,0.0,15.0,747,-732,-2.3333333333333335,2.0816659994661326,6.29,42.0,24,54245.83,0.38,28.52,Client_G_32,Finance
INV00951,C032,85600.0,2024-04-10,2024-05-10,2024-06-03,overdue,24.0,54.0,701,-671,4.25,13.275918047351752,6.29,42.0,24,54245.83,0.38,28.52,Client_G_32,Finance
INV01002,C032,19300.0,2024-05-12,2024-07-11,2024-07-08,paid,-3.0,57.0,669,-609,2.8,11.94571052721436,6.29,42.0,24,54245.83,0.38,28.52,Client_G_32,Finance
INV00665,C032,54600.0,2024-06-06,2024-08-05,2024-08-05,paid,0.0,60.0,644,-584,3.4,11.653325705565772,6.29,42.0,24,54245.83,0.38,28.52,Client_G_32,Finance
INV00806,C032,32500.0,2024-06-28,2024-07-13,2024-07-15,overdue,2.0,17.0,622,-607,4.6,10.990905331227268,6.29,42.0,24,54245.83,0.38,28.52,Client_G_32,Finance
INV00115,C032,31400.0,2024-07-22,2024-08-21,2024-09-07,overdue,17.0,47.0,598,-568,8.0,11.811011811017716,6.29,42.0,24,54245.83,0.38,28.52,Client_G_32,Finance
INV00979,C032,70700.0,2024-09-03,2024-09-18,2024-09-14,paid,-4.0,11.0,555,-540,2.4,8.502940667792526,6.29,42.0,24,54245.83,0.38,28.52,Client_G_32,Finance
INV00146,C032,30500.0,2024-09-15,2024-09-30,2024-09-25,paid,-5.0,10.0,543,-528,2.0,8.860022573334675,6.29,42.0,24,54245.83,0.38,28.52,Client_G_32,Finance
INV00735,C032,89300.0,2024-10-26,2024-11-10,2024-11-06,paid,-4.0,11.0,502,-487,1.2,9.257429448826494,6.29,42.0,24,54245.83,0.38,28.52,Client_G_32,Finance
INV00008,C032,62900.0,2025-01-23,2025-03-09,2025-03-04,paid,-5.0,40.0,413,-368,-0.2,9.628083921528727,6.29,42.0,24,54245.83,0.38,28.52,Client_G_32,Finance
INV00344,C032,55000.0,2025-02-28,2025-04-14,2025-05-12,overdue,28.0,73.0,377,-332,2.0,14.543039572248986,6.29,42.0,24,54245.83,0.38,28.52,Client_G_32,Finance
INV00311,C032,22100.0,2025-04-07,2025-05-07,2025-05-07,paid,0.0,30.0,339,-309,2.8,14.237275020171522,6.29,42.0,24,54245.83,0.38,28.52,Client_G_32,Finance
INV00152,C032,21600.0,2025-04-21,2025-06-05,2025-06-04,paid,-1.0,44.0,325,-280,3.6,13.794926603646719,6.29,42.0,24,54245.83,0.38,28.52,Client_G_32,Finance
INV00870,C032,20200.0,2025-05-06,2025-07-05,2025-07-01,paid,-4.0,56.0,310,-250,3.6,13.794926603646719,6.29,42.0,24,54245.83,0.38,28.52,Client_G_32,Finance
INV00828,C032,66900.0,2025-05-20,2025-06-19,2025-06-15,paid,-4.0,26.0,296,-266,3.8,13.64551208273255,6.29,42.0,24,54245.83,0.38,28.52,Client_G_32,Finance
INV00121,C032,56900.0,2025-06-14,2025-08-13,2025-09-11,overdue,29.0,89.0,271,-211,4.0,14.089002803605371,6.29,42.0,24,54245.83,0.38,28.52,Client_G_32,Finance
INV00201,C032,23500.0,2025-07-19,2025-08-03,2025-08-22,overdue,19.0,34.0,236,-221,7.8,15.254507530562892,6.29,42.0,24,54245.83,0.38,28.52,Client_G_32,Finance
INV00012,C032,158600.0,2025-08-03,2025-09-17,2025-10-29,overdue,42.0,87.0,221,-176,16.4,20.329781110479278,6.29,42.0,24,54245.83,0.38,28.52,Client_G_32,Finance
INV00945,C032,20100.0,2025-08-08,2025-10-07,2025-10-13,overdue,6.0,66.0,216,-156,18.4,18.20164827701052,6.29,42.0,24,54245.83,0.38,28.52,Client_G_32,Finance
INV00472,C032,25000.0,2025-08-11,2025-08-26,2025-09-16,overdue,21.0,36.0,213,-198,23.4,13.277801022759757,6.29,42.0,24,54245.83,0.38,28.52,Client_G_32,Finance
INV00858,C032,53400.0,2025-10-23,2025-12-22,2025-12-22,paid,0.0,60.0,140,-80,17.6,16.226521500309303,6.29,42.0,24,54245.83,0.38,28.52,Client_G_32,Finance
INV00437,C032,15500.0,2025-10-24,2025-11-23,2025-11-23,paid,0.0,30.0,139,-109,13.8,17.94993036198191,6.29,42.0,24,54245.83,0.38,28.52,Client_G_32,Finance
INV01030,C033,266900.0,2024-01-14,2024-01-29,2024-01-25,paid,-4.0,11.0,788,-773,-4.0,0.0,7.38,72.0,24,106775.0,0.42,26.91,Client_H_33,Retail
INV01115,C033,47300.0,2024-03-10,2024-04-09,2024-04-05,paid,-4.0,26.0,732,-702,-4.0,0.0,7.38,72.0,24,106775.0,0.42,26.91,Client_H_33,Retail
INV00462,C033,62400.0,2024-03-16,2024-05-15,2024-06-14,overdue,30.0,90.0,726,-666,7.333333333333333,19.629909152447276,7.38,72.0,24,106775.0,0.42,26.91,Client_H_33,Retail
INV00273,C033,22000.0,2024-05-20,2024-06-04,2024-05-30,paid,-5.0,10.0,661,-646,4.25,17.173137938847013,7.38,72.0,24,106775.0,0.42,26.91,Client_H_33,Retail
INV01043,C033,30100.0,2024-06-19,2024-07-04,2024-07-07,overdue,3.0,18.0,631,-616,4.0,14.882876066137216,7.38,72.0,24,106775.0,0.42,26.91,Client_H_33,Retail
INV00397,C033,89000.0,2024-07-04,2024-08-03,2024-08-03,paid,0.0,30.0,616,-586,4.8,14.446452851824906,7.38,72.0,24,106775.0,0.42,26.91,Client_H_33,Retail
INV00898,C033,49700.0,2024-08-14,2024-08-29,2024-08-28,paid,-1.0,14.0,575,-560,5.4,14.046351839534706,7.38,72.0,24,106775.0,0.42,26.91,Client_H_33,Retail
INV00177,C033,26500.0,2024-09-06,2024-10-21,2024-10-19,paid,-2.0,43.0,552,-507,-1.0,2.9154759474226553,7.38,72.0,24,106775.0,0.42,26.91,Client_H_33,Retail
INV00122,C033,34600.0,2024-09-12,2024-09-27,2024-09-24,paid,-3.0,12.0,546,-531,-0.6,2.3021728866442737,7.38,72.0,24,106775.0,0.42,26.91,Client_H_33,Retail
INV01153,C033,75800.0,2024-09-13,2024-09-28,2024-10-01,overdue,3.0,18.0,545,-530,-0.6,2.3021728866442737,7.38,72.0,24,106775.0,0.42,26.91,Client_H_33,Retail
INV00887,C033,122400.0,2024-11-27,2024-12-12,2024-12-28,overdue,16.0,31.0,470,-455,2.6,7.829431652425355,7.38,72.0,24,106775.0,0.42,26.91,Client_H_33,Retail
INV01040,C033,29800.0,2025-01-16,2025-03-02,2025-03-27,overdue,25.0,70.0,420,-375,7.8,12.23519513534623,7.38,72.0,24,106775.0,0.42,26.91,Client_H_33,Retail
INV00772,C033,67600.0,2025-03-31,2025-04-15,2025-04-21,overdue,6.0,21.0,346,-331,9.4,11.10405331399305,7.38,72.0,24,106775.0,0.42,26.91,Client_H_33,Retail
INV01124,C033,41400.0,2025-04-01,2025-05-31,2025-06-05,overdue,5.0,65.0,345,-285,11.0,9.30053761886914,7.38,72.0,24,106775.0,0.42,26.91,Client_H_33,Retail
INV01077,C033,54300.0,2025-04-13,2025-05-13,2025-05-13,paid,0.0,30.0,333,-303,10.4,10.014988766843429,7.38,72.0,24,106775.0,0.42,26.91,Client_H_33,Retail
INV00931,C033,28900.0,2025-05-01,2025-05-31,2025-05-31,paid,0.0,30.0,315,-285,7.2,10.329569206893385,7.38,72.0,24,106775.0,0.42,26.91,Client_H_33,Retail
INV00175,C033,40100.0,2025-05-02,2025-07-01,2025-07-01,paid,0.0,60.0,314,-254,2.2,3.033150177620627,7.38,72.0,24,106775.0,0.42,26.91,Client_H_33,Retail
INV00862,C033,209300.0,2025-05-23,2025-06-07,2025-06-04,paid,-3.0,12.0,293,-278,0.4,2.8809720581775937,7.38,72.0,24,106775.0,0.42,26.91,Client_H_33,Retail
INV00260,C033,445100.0,2025-05-24,2025-06-23,2025-07-13,overdue,20.0,50.0,292,-262,3.4,9.370165420097983,7.38,72.0,24,106775.0,0.42,26.91,Client_H_33,Retail
INV00788,C033,343800.0,2025-06-05,2025-07-05,2025-07-03,paid,-2.0,28.0,280,-250,3.0,9.59166304662544,7.38,72.0,24,106775.0,0.42,26.91,Client_H_33,Retail
INV00056,C033,27900.0,2025-07-23,2025-09-21,2025-10-22,overdue,31.0,91.0,232,-172,9.2,15.417522498767434,7.38,72.0,24,106775.0,0.42,26.91,Client_H_33,Retail
INV00786,C033,12800.0,2025-09-14,2025-10-29,2025-10-24,paid,-5.0,40.0,179,-134,8.2,16.300306745579974,7.38,72.0,24,106775.0,0.42,26.91,Client_H_33,Retail
INV00026,C033,57800.0,2025-09-15,2025-10-15,2025-12-26,overdue,72.0,102.0,178,-148,23.2,31.156058800817537,7.38,72.0,24,106775.0,0.42,26.91,Client_H_33,Retail
INV00722,C033,377100.0,2025-09-24,2025-10-24,2025-10-19,paid,-5.0,25.0,169,-139,18.2,33.70014836762592,7.38,72.0,24,106775.0,0.42,26.91,Client_H_33,Retail
INV00896,C034,106500.0,2024-01-02,2024-03-02,2024-02-27,paid,-4.0,56.0,800,-740,-4.0,0.0,-0.73,14.0,26,108142.31,0.15,26.52,Client_I_34,Manufacturing
INV01022,C034,131100.0,2024-04-13,2024-05-28,2024-05-23,paid,-5.0,40.0,698,-653,-4.5,0.7071067811865476,-0.73,14.0,26,108142.31,0.15,26.52,Client_I_34,Manufacturing
INV01019,C034,179500.0,2024-04-28,2024-06-27,2024-06-27,paid,0.0,60.0,683,-623,-3.0,2.6457513110645907,-0.73,14.0,26,108142.31,0.15,26.52,Client_I_34,Manufacturing
INV01136,C034,93300.0,2024-05-01,2024-05-16,2024-05-12,paid,-4.0,11.0,680,-665,-3.25,2.217355782608345,-0.73,14.0,26,108142.31,0.15,26.52,Client_I_34,Manufacturing
INV00774,C034,116000.0,2024-05-15,2024-07-14,2024-07-28,overdue,14.0,74.0,666,-606,0.2,7.9498427657407165,-0.73,14.0,26,108142.31,0.15,26.52,Client_I_34,Manufacturing
INV01011,C034,70100.0,2024-05-17,2024-07-01,2024-06-28,paid,-3.0,42.0,664,-619,0.4,7.829431652425353,-0.73,14.0,26,108142.31,0.15,26.52,Client_I_34,Manufacturing
INV00387,C034,65500.0,2024-05-24,2024-07-08,2024-07-03,paid,-5.0,40.0,657,-612,0.4,7.829431652425353,-0.73,14.0,26,108142.31,0.15,26.52,Client_I_34,Manufacturing
INV01174,C034,11300.0,2024-06-18,2024-07-18,2024-07-17,paid,-1.0,29.0,632,-602,0.2,7.854934754662192,-0.73,14.0,26,108142.31,0.15,26.52,Client_I_34,Manufacturing
INV00100,C034,119900.0,2024-11-17,2025-01-16,2025-01-12,paid,-4.0,56.0,480,-420,0.2,7.854934754662192,-0.73,14.0,26,108142.31,0.15,26.52,Client_I_34,Manufacturing
INV00249,C034,25600.0,2024-12-12,2025-02-10,2025-02-08,paid,-2.0,58.0,455,-395,-3.0,1.581138830084192,-0.73,14.0,26,108142.31,0.15,26.52,Client_I_34,Manufacturing
INV00464,C034,27900.0,2024-12-21,2025-01-05,2025-01-03,paid,-2.0,13.0,446,-431,-2.8,1.6431676725155004,-0.73,14.0,26,108142.31,0.15,26.52,Client_I_34,Manufacturing
INV00096,C034,24500.0,2024-12-25,2025-02-23,2025-02-19,paid,-4.0,56.0,442,-382,-2.6,1.3416407864998763,-0.73,14.0,26,108142.31,0.15,26.52,Client_I_34,Manufacturing
INV00160,C034,122700.0,2025-01-14,2025-01-29,2025-01-27,paid,-2.0,13.0,422,-407,-2.8,1.095445115010335,-0.73,14.0,26,108142.31,0.15,26.52,Client_I_34,Manufacturing
INV00955,C034,84500.0,2025-01-17,2025-02-01,2025-01-31,paid,-1.0,14.0,419,-404,-2.2,1.095445115010335,-0.73,14.0,26,108142.31,0.15,26.52,Client_I_34,Manufacturing
INV00661,C034,131100.0,2025-01-19,2025-03-20,2025-03-16,paid,-4.0,56.0,417,-357,-2.6,1.3416407864998763,-0.73,14.0,26,108142.31,0.15,26.52,Client_I_34,Manufacturing
INV00850,C034,80000.0,2025-02-09,2025-02-24,2025-02-22,paid,-2.0,13.0,396,-381,-2.6,1.3416407864998763,-0.73,14.0,26,108142.31,0.15,26.52,Client_I_34,Manufacturing
INV00929,C034,367300.0,2025-02-27,2025-03-29,2025-03-26,paid,-3.0,27.0,378,-348,-2.4,1.140175425099141,-0.73,14.0,26,108142.31,0.15,26.52,Client_I_34,Manufacturing
INV00629,C034,94400.0,2025-05-26,2025-07-10,2025-07-07,paid,-3.0,42.0,290,-245,-2.6,1.140175425099141,-0.73,14.0,26,108142.31,0.15,26.52,Client_I_34,Manufacturing
INV00515,C034,41800.0,2025-06-15,2025-08-14,2025-08-27,overdue,13.0,73.0,270,-210,0.2,7.1902712048990205,-0.73,14.0,26,108142.31,0.15,26.52,Client_I_34,Manufacturing
INV00761,C034,41500.0,2025-07-14,2025-08-13,2025-08-10,paid,-3.0,27.0,241,-211,0.4,7.05691150575094,-0.73,14.0,26,108142.31,0.15,26.52,Client_I_34,Manufacturing
INV00602,C034,460100.0,2025-08-12,2025-09-26,2025-09-21,paid,-5.0,40.0,212,-167,-0.2,7.429670248402685,-0.73,14.0,26,108142.31,0.15,26.52,Client_I_34,Manufacturing
INV00482,C034,59400.0,2025-08-29,2025-09-28,2025-09-29,overdue,1.0,31.0,195,-165,0.6,7.266360849833981,-0.73,14.0,26,108142.31,0.15,26.52,Client_I_34,Manufacturing
INV00259,C034,106500.0,2025-09-16,2025-11-15,2025-11-14,paid,-1.0,59.0,177,-117,1.0,7.0710678118654755,-0.73,14.0,26,108142.31,0.15,26.52,Client_I_34,Manufacturing
INV01039,C034,193500.0,2025-09-28,2025-11-12,2025-11-12,paid,0.0,45.0,165,-120,-1.6,2.4083189157584592,-0.73,14.0,26,108142.31,0.15,26.52,Client_I_34,Manufacturing
INV00831,C034,24600.0,2025-10-13,2025-10-28,2025-10-28,paid,0.0,15.0,150,-135,-1.0,2.345207879911715,-0.73,14.0,26,108142.31,0.15,26.52,Client_I_34,Manufacturing
INV00768,C034,33100.0,2025-10-26,2025-11-25,2025-12-06,overdue,11.0,41.0,137,-107,2.2,4.969909455915671,-0.73,14.0,26,108142.31,0.15,26.52,Client_I_34,Manufacturing
INV00135,C035,43300.0,2024-01-21,2024-03-21,2024-03-19,paid,-2.0,58.0,781,-721,-2.0,0.0,-1.91,12.0,23,128508.7,0.04,28.91,Client_J_35,Logistics
INV00552,C035,34700.0,2024-02-08,2024-03-09,2024-03-08,paid,-1.0,29.0,763,-733,-1.5,0.7071067811865476,-1.91,12.0,23,128508.7,0.04,28.91,Client_J_35,Logistics
INV00347,C035,43400.0,2024-02-16,2024-03-17,2024-03-13,paid,-4.0,26.0,755,-725,-2.3333333333333335,1.5275252316519465,-1.91,12.0,23,128508.7,0.04,28.91,Client_J_35,Logistics
INV00256,C035,106800.0,2024-02-27,2024-04-12,2024-04-09,paid,-3.0,42.0,744,-699,-2.5,1.2909944487358054,-1.91,12.0,23,128508.7,0.04,28.91,Client_J_35,Logistics
INV00325,C035,95300.0,2024-03-28,2024-04-12,2024-04-07,paid,-5.0,10.0,714,-699,-3.0,1.5811388300841898,-1.91,12.0,23,128508.7,0.04,28.91,Client_J_35,Logistics
INV00757,C035,29200.0,2024-04-05,2024-06-04,2024-05-30,paid,-5.0,55.0,706,-646,-3.6,1.6733200530681511,-1.91,12.0,23,128508.7,0.04,28.91,Client_J_35,Logistics
INV00542,C035,42700.0,2024-09-19,2024-11-18,2024-11-14,paid,-4.0,56.0,539,-479,-4.2,0.8366600265340752,-1.91,12.0,23,128508.7,0.04,28.91,Client_J_35,Logistics
INV00072,C035,237900.0,2024-11-05,2024-11-20,2024-11-16,paid,-4.0,11.0,492,-477,-4.2,0.8366600265340752,-1.91,12.0,23,128508.7,0.04,28.91,Client_J_35,Logistics
INV00453,C035,88200.0,2025-01-05,2025-03-06,2025-03-06,paid,0.0,60.0,431,-371,-3.6,2.073644135332772,-1.91,12.0,23,128508.7,0.04,28.91,Client_J_35,Logistics
INV00507,C035,34800.0,2025-01-09,2025-03-10,2025-03-07,paid,-3.0,57.0,427,-367,-3.2,1.9235384061671343,-1.91,12.0,23,128508.7,0.04,28.91,Client_J_35,Logistics
INV00775,C035,56700.0,2025-01-27,2025-02-11,2025-02-11,paid,0.0,15.0,409,-394,-2.2,2.0493901531919194,-1.91,12.0,23,128508.7,0.04,28.91,Client_J_35,Logistics
INV00220,C035,488100.0,2025-02-25,2025-04-26,2025-04-23,paid,-3.0,57.0,380,-320,-2.0,1.8708286933869704,-1.91,12.0,23,128508.7,0.04,28.91,Client_J_35,Logistics
INV00597,C035,110500.0,2025-03-05,2025-03-20,2025-03-20,paid,0.0,15.0,372,-357,-1.2,1.6431676725154982,-1.91,12.0,23,128508.7,0.04,28.91,Client_J_35,Logistics
INV00742,C035,537900.0,2025-03-25,2025-04-09,2025-04-08,paid,-1.0,14.0,352,-337,-1.4,1.5165750888103098,-1.91,12.0,23,128508.7,0.04,28.91,Client_J_35,Logistics
INV00533,C035,69300.0,2025-04-15,2025-05-30,2025-05-25,paid,-5.0,40.0,331,-286,-1.8,2.16794833886788,-1.91,12.0,23,128508.7,0.04,28.91,Client_J_35,Logistics
INV00312,C035,36800.0,2025-06-17,2025-08-01,2025-08-01,paid,0.0,45.0,268,-223,-1.8,2.16794833886788,-1.91,12.0,23,128508.7,0.04,28.91,Client_J_35,Logistics
INV00720,C035,27000.0,2025-06-24,2025-08-08,2025-08-04,paid,-4.0,41.0,261,-216,-2.0,2.3452078799117144,-1.91,12.0,23,128508.7,0.04,28.91,Client_J_35,Logistics
INV00292,C035,84900.0,2025-07-07,2025-09-05,2025-08-31,paid,-5.0,55.0,248,-188,-3.0,2.3452078799117144,-1.91,12.0,23,128508.7,0.04,28.91,Client_J_35,Logistics
INV00221,C035,118000.0,2025-07-17,2025-08-01,2025-07-30,paid,-2.0,13.0,238,-223,-3.2,2.16794833886788,-1.91,12.0,23,128508.7,0.04,28.91,Client_J_35,Logistics
INV00939,C035,245600.0,2025-07-23,2025-09-21,2025-09-19,paid,-2.0,58.0,232,-172,-2.6,1.9493588689617924,-1.91,12.0,23,128508.7,0.04,28.91,Client_J_35,Logistics
INV00226,C035,228400.0,2025-10-02,2025-12-01,2025-11-30,paid,-1.0,59.0,161,-101,-2.8,1.6431676725154978,-1.91,12.0,23,128508.7,0.04,28.91,Client_J_35,Logistics
INV00901,C035,124700.0,2025-10-16,2025-11-30,2025-11-28,paid,-2.0,43.0,147,-102,-2.4,1.5165750888103096,-1.91,12.0,23,128508.7,0.04,28.91,Client_J_35,Logistics
INV01054,C035,71500.0,2025-10-18,2025-12-17,2025-12-29,overdue,12.0,72.0,145,-85,1.0,6.164414002968976,-1.91,12.0,23,128508.7,0.04,28.91,Client_J_35,Logistics
INV00248,C036,48700.0,2024-03-17,2024-05-16,2024-05-14,paid,-2.0,58.0,725,-665,-2.0,0.0,4.43,75.0,23,65691.3,0.26,25.59,Client_K_36,Healthcare
INV01057,C036,35900.0,2024-03-17,2024-05-16,2024-05-14,paid,-2.0,58.0,725,-665,-2.0,0.0,4.43,75.0,23,65691.3,0.26,25.59,Client_K_36,Healthcare
INV00547,C036,43300.0,2024-04-12,2024-05-12,2024-06-14,overdue,33.0,63.0,699,-669,9.666666666666666,20.207259421636902,4.43,75.0,23,65691.3,0.26,25.59,Client_K_36,Healthcare
